delta,light_intensity,grey_out
5,0.124061000,0
5,0.130264000,0
5,0.136777200,0
5,0.143616100,0
5,0.150796800,0
5,0.158336700,0
5,0.166253500,0
5,0.174566200,0
5,0.183294500,0
5,0.192459200,0
5,0.202082100,0
5,0.212186200,1
5,0.222795500,0
5,0.233935300,1
5,0.245632100,0
5,0.257913600,0
5,0.270809300,1
5,0.284349800,0
5,0.298567200,0
5,0.313495600,0
5,0.329170300,0
5,0.345628900,0
5,0.362910300,0
5,0.381055800,0
5,0.400108500,0
5,0.420114000,0
5,0.441119600,0
5,0.463175600,0
5,0.486334400,0
5,0.510651100,0
5,0.536183600,0
5,0.562992800,0
5,0.591142400,0
5,0.620699500,0
5,0.651734400,0
5,0.684321100,0
5,0.718537200,0
5,0.754464000,0
5,0.792187200,0
5,0.831796500,0
5,0.873386300,0
5,0.917055500,0
5,0.962908300,0
5,1.011054000,1
5,1.061606000,0
5,1.114687000,1
5,1.170421000,0
5,1.228942000,0
5,1.290389000,1
5,1.354908000,0
5,1.422654000,0
5,1.493786000,0
5,1.568476000,0
5,1.646899000,0
5,1.729244000,0
5,1.815706000,0
5,1.906492000,0
5,2.001816000,0
5,2.101907000,0
5,2.207002000,0
5,2.317352000,0
5,2.433219000,0
5,2.554880000,0
5,2.682624000,0
5,2.816755000,0
5,2.957593000,0
5,3.105473000,0
5,3.260746000,0
5,3.423783000,0
5,3.594972000,0
5,3.774721000,0
5,3.963457000,0
5,4.161629000,0
5,4.369710000,0
5,4.588196000,0
5,4.817605000,1
5,5.058486000,0
5,5.311409000,1
5,5.576980000,0
5,5.855828000,0
5,6.148620000,1
5,6.456050000,0
5,6.778852000,0
5,7.117795000,0
5,7.473684000,0
5,7.847368000,0
5,8.239737000,0
5,8.651723000,0
5,9.084309000,0
5,9.538524000,0
5,10.015450000,0
5,10.516220000,0
5,11.042030000,0
5,11.594130000,0
5,12.173840000,0
5,12.782530000,0
5,13.421660000,0
5,14.092740000,0
5,14.797370000,0
5,15.537240000,0
5,16.314100000,0
5,17.129810000,0
5,17.986300000,0
5,18.885610000,0
5,19.829890000,0
5,20.821390000,0
5,21.862460000,0
5,22.955580000,1
5,24.103360000,0
5,25.308520000,1
5,26.573950000,0
5,27.902640000,0
5,29.297770000,1
5,30.762660000,0
5,32.300790000,0
5,33.915820000,0
5,35.611610000,0
5,37.392190000,0
5,39.261800000,0
5,41.224890000,0
5,43.286130000,0
5,45.450430000,0
5,47.722950000,0
5,50.109100000,0
5,52.614550000,0
5,55.245270000,0
5,58.007530000,0
5,60.907910000,0
5,63.953300000,0
5,67.150960000,0
5,70.508510000,0
5,74.033930000,0
5,77.735620000,0
5,81.622400000,0
5,85.703510000,0
5,89.988690000,0
5,94.488110000,0
5,99.212520000,0
5,104.173100000,0
5,109.381800000,1
5,114.850900000,0
5,120.593400000,1
5,126.623100000,0
5,132.954200000,0
5,139.601900000,1
5,146.582000000,0
5,153.911100000,0
5,161.606600000,0
5,169.687000000,0
5,178.171300000,0
5,187.079900000,0
5,196.433900000,0
5,206.255500000,0
5,216.568300000,0
5,227.396700000,0
5,238.766500000,0
5,250.704800000,0
5,263.240100000,0
5,276.402100000,0
5,290.222200000,0
5,304.733300000,0
5,319.969900000,0
5,335.968400000,0
5,352.766800000,0
5,370.405200000,0
5,388.925400000,0
6,0.000100000,0
6,0.000105000,0
6,0.000110250,0
6,0.000115763,0
6,0.000121551,0
6,0.000127628,1
6,0.000134010,0
6,0.000140710,1
6,0.000147746,0
6,0.000155133,0
6,0.000162889,1
6,0.000171034,0
6,0.000179586,0
6,0.000188565,0
6,0.000197993,0
6,0.000207893,0
6,0.000218287,0
6,0.000229202,0
6,0.000240662,0
6,0.000252695,0
6,0.000265330,0
6,0.000278596,0
6,0.000292526,0
6,0.000307152,0
6,0.000322510,0
6,0.000338635,0
6,0.000355567,0
6,0.000373345,0
6,0.000392012,0
6,0.000411613,0
6,0.000432194,0
6,0.000453803,0
6,0.000476494,0
6,0.000500318,0
6,0.000525334,0
6,0.000551601,0
6,0.000579181,0
6,0.000608140,1
6,0.000638547,0
6,0.000670474,1
6,0.000703998,0
6,0.000739198,0
6,0.000776157,1
6,0.000814965,0
6,0.000855713,0
6,0.000898499,0
6,0.000943424,0
6,0.000990595,0
6,0.001040125,0
6,0.001092131,0
6,0.001146737,0
6,0.001204074,0
6,0.001264278,0
6,0.001327492,0
6,0.001393866,0
6,0.001463560,0
6,0.001536738,0
6,0.001613575,0
6,0.001694253,0
6,0.001778966,0
6,0.001867914,0
6,0.001961310,0
6,0.002059375,0
6,0.002162344,0
6,0.002270461,0
6,0.002383984,0
6,0.002503183,0
6,0.002628342,0
6,0.002759759,0
6,0.002897747,1
6,0.003042634,0
6,0.003194765,1
6,0.003354504,0
6,0.003522228,0
6,0.003698340,1
6,0.003883257,0
6,0.004077419,0
6,0.004281290,0
6,0.004495354,0
6,0.004720122,0
6,0.004956128,0
6,0.005203934,0
6,0.005464131,0
6,0.005737337,0
6,0.006024204,0
6,0.006325413,0
6,0.006641684,0
6,0.006973768,0
6,0.007322456,0
6,0.007688578,0
6,0.008073007,0
6,0.008476657,0
6,0.008900490,0
6,0.009345514,0
6,0.009812789,0
6,0.010303430,0
6,0.010818600,0
6,0.011359530,0
6,0.011927510,0
6,0.012523880,0
6,0.013150070,0
6,0.013807580,1
6,0.014497960,0
6,0.015222850,1
6,0.015983990,0
6,0.016783190,0
6,0.017622350,1
6,0.018503470,0
6,0.019428640,0
6,0.020400070,0
6,0.021420070,0
6,0.022491080,0
6,0.023615630,0
6,0.024796410,0
6,0.026036230,0
6,0.027338040,0
6,0.028704940,66
6,0.030140190,96
6,0.031647190,123
6,0.033229550,146
6,0.034891030,159
6,0.036635580,176
6,0.038467360,192
6,0.040390720,204
6,0.042410260,221
6,0.044530770,230
6,0.046757300,242
6,0.049095160,253
6,0.051549920,244
6,0.054127420,232
6,0.056833790,218
6,0.059675470,204
6,0.062659240,185
6,0.065792200,170
6,0.069081810,144
6,0.072535900,119
6,0.076162700,76
6,0.079970830,0
6,0.083969370,1
6,0.088167830,0
6,0.092576220,0
6,0.097205030,0
6,0.102065300,0
6,0.107168500,0
6,0.112527000,0
6,0.118153300,0
6,0.124061000,0
6,0.130264000,0
6,0.136777200,0
6,0.143616100,0
6,0.150796800,0
6,0.158336700,0
6,0.166253500,0
6,0.174566200,0
6,0.183294500,0
6,0.192459200,0
6,0.202082100,0
6,0.212186200,0
6,0.222795500,0
6,0.233935300,0
6,0.245632100,0
6,0.257913600,0
6,0.270809300,0
6,0.284349800,0
6,0.298567200,0
6,0.313495600,1
6,0.329170300,0
6,0.345628900,1
6,0.362910300,0
6,0.381055800,0
6,0.400108500,1
6,0.420114000,0
6,0.441119600,0
6,0.463175600,0
6,0.486334400,0
6,0.510651100,0
6,0.536183600,0
6,0.562992800,0
6,0.591142400,0
6,0.620699500,0
6,0.651734400,0
6,0.684321100,0
6,0.718537200,0
6,0.754464000,0
6,0.792187200,0
6,0.831796500,0
6,0.873386300,0
6,0.917055500,0
6,0.962908300,0
6,1.011054000,0
6,1.061606000,0
6,1.114687000,0
6,1.170421000,0
6,1.228942000,0
6,1.290389000,0
6,1.354908000,0
6,1.422654000,0
6,1.493786000,1
6,1.568476000,0
6,1.646899000,1
6,1.729244000,0
6,1.815706000,0
6,1.906492000,1
6,2.001816000,0
6,2.101907000,0
6,2.207002000,0
6,2.317352000,0
6,2.433219000,0
6,2.554880000,0
6,2.682624000,0
6,2.816755000,0
6,2.957593000,0
6,3.105473000,0
6,3.260746000,0
6,3.423783000,0
6,3.594972000,0
6,3.774721000,0
6,3.963457000,0
6,4.161629000,0
6,4.369710000,0
6,4.588196000,0
6,4.817605000,0
6,5.058486000,0
6,5.311409000,0
6,5.576980000,0
6,5.855828000,0
6,6.148620000,0
6,6.456050000,0
6,6.778852000,0
6,7.117795000,1
6,7.473684000,0
6,7.847368000,1
6,8.239737000,0
6,8.651723000,0
6,9.084309000,1
6,9.538524000,0
6,10.015450000,0
6,10.516220000,0
6,11.042030000,0
6,11.594130000,0
6,12.173840000,0
6,12.782530000,0
6,13.421660000,0
6,14.092740000,0
6,14.797370000,0
6,15.537240000,0
6,16.314100000,0
6,17.129810000,0
6,17.986300000,0
6,18.885610000,0
6,19.829890000,0
6,20.821390000,0
6,21.862460000,0
6,22.955580000,0
6,24.103360000,0
6,25.308520000,0
6,26.573950000,0
6,27.902640000,0
6,29.297770000,0
6,30.762660000,0
6,32.300790000,0
6,33.915820000,1
6,35.611610000,0
6,37.392190000,1
6,39.261800000,0
6,41.224890000,0
6,43.286130000,1
6,45.450430000,0
6,47.722950000,0
6,50.109100000,0
6,52.614550000,0
6,55.245270000,0
6,58.007530000,0
6,60.907910000,0
6,63.953300000,0
6,67.150960000,0
6,70.508510000,0
6,74.033930000,0
6,77.735620000,0
6,81.622400000,0
6,85.703510000,0
6,89.988690000,0
6,94.488110000,0
6,99.212520000,0
6,104.173100000,0
6,109.381800000,0
6,114.850900000,0
6,120.593400000,0
6,126.623100000,0
6,132.954200000,0
6,139.601900000,0
6,146.582000000,0
6,153.911100000,0
6,161.606600000,1
6,169.687000000,0
6,178.171300000,1
6,187.079900000,0
6,196.433900000,0
6,206.255500000,1
6,216.568300000,0
6,227.396700000,0
6,238.766500000,0
6,250.704800000,0
6,263.240100000,0
6,276.402100000,0
6,290.222200000,0
6,304.733300000,0
6,319.969900000,0
6,335.968400000,0
6,352.766800000,0
6,370.405200000,0
6,388.925400000,0
7,0.000100000,0
7,0.000105000,0
7,0.000110250,0
7,0.000115763,0
7,0.000121551,0
7,0.000127628,0
7,0.000134010,0
7,0.000140710,0
7,0.000147746,0
7,0.000155133,0
7,0.000162889,0
7,0.000171034,0
7,0.000179586,0
7,0.000188565,1
7,0.000197993,0
7,0.000207893,1
7,0.000218287,0
7,0.000229202,0
7,0.000240662,1
7,0.000252695,0
7,0.000265330,0
7,0.000278596,0
7,0.000292526,0
7,0.000307152,0
7,0.000322510,0
7,0.000338635,0
7,0.000355567,0
7,0.000373345,0
7,0.000392012,0
7,0.000411613,0
7,0.000432194,0
7,0.000453803,0
7,0.000476494,0
7,0.000500318,0
7,0.000525334,0
7,0.000551601,0
7,0.000579181,0
7,0.000608140,0
7,0.000638547,0
7,0.000670474,0
7,0.000703998,0
7,0.000739198,0
7,0.000776157,0
7,0.000814965,0
7,0.000855713,0
7,0.000898499,1
7,0.000943424,0
7,0.000990595,1
7,0.001040125,0
7,0.001092131,0
7,0.001146737,1
7,0.001204074,0
7,0.001264278,0
7,0.001327492,0
7,0.001393866,0
7,0.001463560,0
7,0.001536738,0
7,0.001613575,0
7,0.001694253,0
7,0.001778966,0
7,0.001867914,0
7,0.001961310,0
7,0.002059375,0
7,0.002162344,0
7,0.002270461,0
7,0.002383984,0
7,0.002503183,0
7,0.002628342,0
7,0.002759759,0
7,0.002897747,0
7,0.003042634,0
7,0.003194765,0
7,0.003354504,0
7,0.003522228,0
7,0.003698340,0
7,0.003883257,0
7,0.004077419,0
7,0.004281290,1
7,0.004495354,0
7,0.004720122,1
7,0.004956128,0
7,0.005203934,0
7,0.005464131,1
7,0.005737337,0
7,0.006024204,0
7,0.006325413,0
7,0.006641684,0
7,0.006973768,0
7,0.007322456,0
7,0.007688578,0
7,0.008073007,0
7,0.008476657,0
7,0.008900490,0
7,0.009345514,0
7,0.009812789,0
7,0.010303430,0
7,0.010818600,0
7,0.011359530,0
7,0.011927510,0
7,0.012523880,0
7,0.013150070,0
7,0.013807580,0
7,0.014497960,0
7,0.015222850,0
7,0.015983990,0
7,0.016783190,0
7,0.017622350,0
7,0.018503470,0
7,0.019428640,0
7,0.020400070,1
7,0.021420070,0
7,0.022491080,1
7,0.023615630,0
7,0.024796410,0
7,0.026036230,1
7,0.027338040,0
7,0.028704940,0
7,0.030140190,0
7,0.031647190,0
7,0.033229550,0
7,0.034891030,0
7,0.036635580,0
7,0.038467360,0
7,0.040390720,0
7,0.042410260,0
7,0.044530770,0
7,0.046757300,0
7,0.049095160,0
7,0.051549920,78
7,0.054127420,119
7,0.056833790,146
7,0.059675470,164
7,0.062659240,188
7,0.065792200,201
7,0.069081810,220
7,0.072535900,233
7,0.076162700,246
7,0.079970830,250
7,0.083969370,234
7,0.088167830,221
7,0.092576220,203
7,0.097205030,186
7,0.102065300,163
7,0.107168500,134
7,0.112527000,92
7,0.118153300,0
7,0.124061000,1
7,0.130264000,0
7,0.136777200,0
7,0.143616100,0
7,0.150796800,0
7,0.158336700,0
7,0.166253500,0
7,0.174566200,0
7,0.183294500,0
7,0.192459200,0
7,0.202082100,0
7,0.212186200,0
7,0.222795500,0
7,0.233935300,0
7,0.245632100,0
7,0.257913600,0
7,0.270809300,0
7,0.284349800,0
7,0.298567200,0
7,0.313495600,0
7,0.329170300,0
7,0.345628900,0
7,0.362910300,0
7,0.381055800,0
7,0.400108500,0
7,0.420114000,0
7,0.441119600,0
7,0.463175600,1
7,0.486334400,0
7,0.510651100,1
7,0.536183600,0
7,0.562992800,0
7,0.591142400,1
7,0.620699500,0
7,0.651734400,0
7,0.684321100,0
7,0.718537200,0
7,0.754464000,0
7,0.792187200,0
7,0.831796500,0
7,0.873386300,0
7,0.917055500,0
7,0.962908300,0
7,1.011054000,0
7,1.061606000,0
7,1.114687000,0
7,1.170421000,0
7,1.228942000,0
7,1.290389000,0
7,1.354908000,0
7,1.422654000,0
7,1.493786000,0
7,1.568476000,0
7,1.646899000,0
7,1.729244000,0
7,1.815706000,0
7,1.906492000,0
7,2.001816000,0
7,2.101907000,0
7,2.207002000,1
7,2.317352000,0
7,2.433219000,1
7,2.554880000,0
7,2.682624000,0
7,2.816755000,1
7,2.957593000,0
7,3.105473000,0
7,3.260746000,0
7,3.423783000,0
7,3.594972000,0
7,3.774721000,0
7,3.963457000,0
7,4.161629000,0
7,4.369710000,0
7,4.588196000,0
7,4.817605000,0
7,5.058486000,0
7,5.311409000,0
7,5.576980000,0
7,5.855828000,0
7,6.148620000,0
7,6.456050000,0
7,6.778852000,0
7,7.117795000,0
7,7.473684000,0
7,7.847368000,0
7,8.239737000,0
7,8.651723000,0
7,9.084309000,0
7,9.538524000,0
7,10.015450000,0
7,10.516220000,1
7,11.042030000,0
7,11.594130000,1
7,12.173840000,0
7,12.782530000,0
7,13.421660000,1
7,14.092740000,0
7,14.797370000,0
7,15.537240000,0
7,16.314100000,0
7,17.129810000,0
7,17.986300000,0
7,18.885610000,0
7,19.829890000,0
7,20.821390000,0
7,21.862460000,0
7,22.955580000,0
7,24.103360000,0
7,25.308520000,0
7,26.573950000,0
7,27.902640000,0
7,29.297770000,0
7,30.762660000,0
7,32.300790000,0
7,33.915820000,0
7,35.611610000,0
7,37.392190000,0
7,39.261800000,0
7,41.224890000,0
7,43.286130000,0
7,45.450430000,0
7,47.722950000,0
7,50.109100000,1
7,52.614550000,0
7,55.245270000,1
7,58.007530000,0
7,60.907910000,0
7,63.953300000,1
7,67.150960000,0
7,70.508510000,0
7,74.033930000,0
7,77.735620000,0
7,81.622400000,0
7,85.703510000,0
7,89.988690000,0
7,94.488110000,0
7,99.212520000,0
7,104.173100000,0
7,109.381800000,0
7,114.850900000,0
7,120.593400000,0
7,126.623100000,0
7,132.954200000,0
7,139.601900000,0
7,146.582000000,0
7,153.911100000,0
7,161.606600000,0
7,169.687000000,0
7,178.171300000,0
7,187.079900000,0
7,196.433900000,0
7,206.255500000,0
7,216.568300000,0
7,227.396700000,0
7,238.766500000,1
7,250.704800000,0
7,263.240100000,1
7,276.402100000,0
7,290.222200000,0
7,304.733300000,1
7,319.969900000,0
7,335.968400000,0
7,352.766800000,0
7,370.405200000,0
7,388.925400000,0
8,0.000100000,0
8,0.000105000,0
8,0.000110250,0
8,0.000115763,0
8,0.000121551,0
8,0.000127628,0
8,0.000134010,0
8,0.000140710,0
8,0.000147746,0
8,0.000155133,0
8,0.000162889,0
8,0.000171034,0
8,0.000179586,0
8,0.000188565,0
8,0.000197993,0
8,0.000207893,0
8,0.000218287,0
8,0.000229202,0
8,0.000240662,0
8,0.000252695,0
8,0.000265330,0
8,0.000278596,1
8,0.000292526,0
8,0.000307152,1
8,0.000322510,0
8,0.000338635,0
8,0.000355567,1
8,0.000373345,0
8,0.000392012,0
8,0.000411613,0
8,0.000432194,0
8,0.000453803,0
8,0.000476494,0
8,0.000500318,0
8,0.000525334,0
8,0.000551601,0
8,0.000579181,0
8,0.000608140,0
8,0.000638547,0
8,0.000670474,0
8,0.000703998,0
8,0.000739198,0
8,0.000776157,0
8,0.000814965,0
8,0.000855713,0
8,0.000898499,0
8,0.000943424,0
8,0.000990595,0
8,0.001040125,0
8,0.001092131,0
8,0.001146737,0
8,0.001204074,0
8,0.001264278,0
8,0.001327492,1
8,0.001393866,0
8,0.001463560,1
8,0.001536738,0
8,0.001613575,0
8,0.001694253,1
8,0.001778966,0
8,0.001867914,0
8,0.001961310,0
8,0.002059375,0
8,0.002162344,0
8,0.002270461,0
8,0.002383984,0
8,0.002503183,0
8,0.002628342,0
8,0.002759759,0
8,0.002897747,0
8,0.003042634,0
8,0.003194765,0
8,0.003354504,0
8,0.003522228,0
8,0.003698340,0
8,0.003883257,0
8,0.004077419,0
8,0.004281290,0
8,0.004495354,0
8,0.004720122,0
8,0.004956128,0
8,0.005203934,0
8,0.005464131,0
8,0.005737337,0
8,0.006024204,0
8,0.006325413,1
8,0.006641684,0
8,0.006973768,1
8,0.007322456,0
8,0.007688578,0
8,0.008073007,1
8,0.008476657,0
8,0.008900490,0
8,0.009345514,0
8,0.009812789,0
8,0.010303430,0
8,0.010818600,0
8,0.011359530,0
8,0.011927510,0
8,0.012523880,0
8,0.013150070,0
8,0.013807580,0
8,0.014497960,0
8,0.015222850,0
8,0.015983990,0
8,0.016783190,0
8,0.017622350,0
8,0.018503470,0
8,0.019428640,0
8,0.020400070,0
8,0.021420070,0
8,0.022491080,0
8,0.023615630,0
8,0.024796410,0
8,0.026036230,0
8,0.027338040,0
8,0.028704940,0
8,0.030140190,1
8,0.031647190,0
8,0.033229550,1
8,0.034891030,0
8,0.036635580,0
8,0.038467360,1
8,0.040390720,0
8,0.042410260,0
8,0.044530770,0
8,0.046757300,0
8,0.049095160,0
8,0.051549920,0
8,0.054127420,0
8,0.056833790,0
8,0.059675470,0
8,0.062659240,0
8,0.065792200,0
8,0.069081810,0
8,0.072535900,0
8,0.076162700,0
8,0.079970830,52
8,0.083969370,111
8,0.088167830,139
8,0.092576220,168
8,0.097205030,188
8,0.102065300,207
8,0.107168500,224
8,0.112527000,242
8,0.118153300,253
8,0.124061000,239
8,0.130264000,224
8,0.136777200,203
8,0.143616100,189
8,0.150796800,164
8,0.158336700,135
8,0.166253500,78
8,0.174566200,0
8,0.183294500,1
8,0.192459200,0
8,0.202082100,0
8,0.212186200,0
8,0.222795500,0
8,0.233935300,0
8,0.245632100,0
8,0.257913600,0
8,0.270809300,0
8,0.284349800,0
8,0.298567200,0
8,0.313495600,0
8,0.329170300,0
8,0.345628900,0
8,0.362910300,0
8,0.381055800,0
8,0.400108500,0
8,0.420114000,0
8,0.441119600,0
8,0.463175600,0
8,0.486334400,0
8,0.510651100,0
8,0.536183600,0
8,0.562992800,0
8,0.591142400,0
8,0.620699500,0
8,0.651734400,0
8,0.684321100,1
8,0.718537200,0
8,0.754464000,1
8,0.792187200,0
8,0.831796500,0
8,0.873386300,1
8,0.917055500,0
8,0.962908300,0
8,1.011054000,0
8,1.061606000,0
8,1.114687000,0
8,1.170421000,0
8,1.228942000,0
8,1.290389000,0
8,1.354908000,0
8,1.422654000,0
8,1.493786000,0
8,1.568476000,0
8,1.646899000,0
8,1.729244000,0
8,1.815706000,0
8,1.906492000,0
8,2.001816000,0
8,2.101907000,0
8,2.207002000,0
8,2.317352000,0
8,2.433219000,0
8,2.554880000,0
8,2.682624000,0
8,2.816755000,0
8,2.957593000,0
8,3.105473000,0
8,3.260746000,1
8,3.423783000,0
8,3.594972000,1
8,3.774721000,0
8,3.963457000,0
8,4.161629000,1
8,4.369710000,0
8,4.588196000,0
8,4.817605000,0
8,5.058486000,0
8,5.311409000,0
8,5.576980000,0
8,5.855828000,0
8,6.148620000,0
8,6.456050000,0
8,6.778852000,0
8,7.117795000,0
8,7.473684000,0
8,7.847368000,0
8,8.239737000,0
8,8.651723000,0
8,9.084309000,0
8,9.538524000,0
8,10.015450000,0
8,10.516220000,0
8,11.042030000,0
8,11.594130000,0
8,12.173840000,0
8,12.782530000,0
8,13.421660000,0
8,14.092740000,0
8,14.797370000,0
8,15.537240000,1
8,16.314100000,0
8,17.129810000,1
8,17.986300000,0
8,18.885610000,0
8,19.829890000,1
8,20.821390000,0
8,21.862460000,0
8,22.955580000,0
8,24.103360000,0
8,25.308520000,0
8,26.573950000,0
8,27.902640000,0
8,29.297770000,0
8,30.762660000,0
8,32.300790000,0
8,33.915820000,0
8,35.611610000,0
8,37.392190000,0
8,39.261800000,0
8,41.224890000,0
8,43.286130000,0
8,45.450430000,0
8,47.722950000,0
8,50.109100000,0
8,52.614550000,0
8,55.245270000,0
8,58.007530000,0
8,60.907910000,0
8,63.953300000,0
8,67.150960000,0
8,70.508510000,0
8,74.033930000,1
8,77.735620000,0
8,81.622400000,1
8,85.703510000,0
8,89.988690000,0
8,94.488110000,1
8,99.212520000,0
8,104.173100000,0
8,109.381800000,0
8,114.850900000,0
8,120.593400000,0
8,126.623100000,0
8,132.954200000,0
8,139.601900000,0
8,146.582000000,0
8,153.911100000,0
8,161.606600000,0
8,169.687000000,0
8,178.171300000,0
8,187.079900000,0
8,196.433900000,0
8,206.255500000,0
8,216.568300000,0
8,227.396700000,0
8,238.766500000,0
8,250.704800000,0
8,263.240100000,0
8,276.402100000,0
8,290.222200000,0
8,304.733300000,0
8,319.969900000,0
8,335.968400000,0
8,352.766800000,1
8,370.405200000,0
8,388.925400000,1
9,0.000100000,0
9,0.000105000,0
9,0.000110250,1
9,0.000115763,0
9,0.000121551,0
9,0.000127628,0
9,0.000134010,0
9,0.000140710,0
9,0.000147746,0
9,0.000155133,0
9,0.000162889,0
9,0.000171034,0
9,0.000179586,0
9,0.000188565,0
9,0.000197993,0
9,0.000207893,0
9,0.000218287,0
9,0.000229202,0
9,0.000240662,0
9,0.000252695,0
9,0.000265330,0
9,0.000278596,0
9,0.000292526,0
9,0.000307152,0
9,0.000322510,0
9,0.000338635,0
9,0.000355567,0
9,0.000373345,0
9,0.000392012,0
9,0.000411613,1
9,0.000432194,0
9,0.000453803,1
9,0.000476494,0
9,0.000500318,0
9,0.000525334,1
9,0.000551601,0
9,0.000579181,0
9,0.000608140,0
9,0.000638547,0
9,0.000670474,0
9,0.000703998,0
9,0.000739198,0
9,0.000776157,0
9,0.000814965,0
9,0.000855713,0
9,0.000898499,0
9,0.000943424,0
9,0.000990595,0
9,0.001040125,0
9,0.001092131,0
9,0.001146737,0
9,0.001204074,0
9,0.001264278,0
9,0.001327492,0
9,0.001393866,0
9,0.001463560,0
9,0.001536738,0
9,0.001613575,0
9,0.001694253,0
9,0.001778966,0
9,0.001867914,0
9,0.001961310,1
9,0.002059375,0
9,0.002162344,1
9,0.002270461,0
9,0.002383984,0
9,0.002503183,1
9,0.002628342,0
9,0.002759759,0
9,0.002897747,0
9,0.003042634,0
9,0.003194765,0
9,0.003354504,0
9,0.003522228,0
9,0.003698340,0
9,0.003883257,0
9,0.004077419,0
9,0.004281290,0
9,0.004495354,0
9,0.004720122,0
9,0.004956128,0
9,0.005203934,0
9,0.005464131,0
9,0.005737337,0
9,0.006024204,0
9,0.006325413,0
9,0.006641684,0
9,0.006973768,0
9,0.007322456,0
9,0.007688578,0
9,0.008073007,0
9,0.008476657,0
9,0.008900490,0
9,0.009345514,1
9,0.009812789,0
9,0.010303430,1
9,0.010818600,0
9,0.011359530,0
9,0.011927510,1
9,0.012523880,0
9,0.013150070,0
9,0.013807580,0
9,0.014497960,0
9,0.015222850,0
9,0.015983990,0
9,0.016783190,0
9,0.017622350,0
9,0.018503470,0
9,0.019428640,0
9,0.020400070,0
9,0.021420070,0
9,0.022491080,0
9,0.023615630,0
9,0.024796410,0
9,0.026036230,0
9,0.027338040,0
9,0.028704940,0
9,0.030140190,0
9,0.031647190,0
9,0.033229550,0
9,0.034891030,0
9,0.036635580,0
9,0.038467360,0
9,0.040390720,0
9,0.042410260,0
9,0.044530770,1
9,0.046757300,0
9,0.049095160,1
9,0.051549920,0
9,0.054127420,0
9,0.056833790,1
9,0.059675470,0
9,0.062659240,0
9,0.065792200,0
9,0.069081810,0
9,0.072535900,0
9,0.076162700,0
9,0.079970830,0
9,0.083969370,0
9,0.088167830,0
9,0.092576220,0
9,0.097205030,0
9,0.102065300,0
9,0.107168500,0
9,0.112527000,0
9,0.118153300,33
9,0.124061000,96
9,0.130264000,135
9,0.136777200,168
9,0.143616100,184
9,0.150796800,207
9,0.158336700,224
9,0.166253500,246
9,0.174566200,250
9,0.183294500,232
9,0.192459200,213
9,0.202082100,195
9,0.212186200,169
9,0.222795500,141
9,0.233935300,101
9,0.245632100,0
9,0.257913600,0
9,0.270809300,1
9,0.284349800,0
9,0.298567200,0
9,0.313495600,0
9,0.329170300,0
9,0.345628900,0
9,0.362910300,0
9,0.381055800,0
9,0.400108500,0
9,0.420114000,0
9,0.441119600,0
9,0.463175600,0
9,0.486334400,0
9,0.510651100,0
9,0.536183600,0
9,0.562992800,0
9,0.591142400,0
9,0.620699500,0
9,0.651734400,0
9,0.684321100,0
9,0.718537200,0
9,0.754464000,0
9,0.792187200,0
9,0.831796500,0
9,0.873386300,0
9,0.917055500,0
9,0.962908300,0
9,1.011054000,1
9,1.061606000,0
9,1.114687000,1
9,1.170421000,0
9,1.228942000,0
9,1.290389000,1
9,1.354908000,0
9,1.422654000,0
9,1.493786000,0
9,1.568476000,0
9,1.646899000,0
9,1.729244000,0
9,1.815706000,0
9,1.906492000,0
9,2.001816000,0
9,2.101907000,0
9,2.207002000,0
9,2.317352000,0
9,2.433219000,0
9,2.554880000,0
9,2.682624000,0
9,2.816755000,0
9,2.957593000,0
9,3.105473000,0
9,3.260746000,0
9,3.423783000,0
9,3.594972000,0
9,3.774721000,0
9,3.963457000,0
9,4.161629000,0
9,4.369710000,0
9,4.588196000,0
9,4.817605000,1
9,5.058486000,0
9,5.311409000,1
9,5.576980000,0
9,5.855828000,0
9,6.148620000,1
9,6.456050000,0
9,6.778852000,0
9,7.117795000,0
9,7.473684000,0
9,7.847368000,0
9,8.239737000,0
9,8.651723000,0
9,9.084309000,0
9,9.538524000,0
9,10.015450000,0
9,10.516220000,0
9,11.042030000,0
9,11.594130000,0
9,12.173840000,0
9,12.782530000,0
9,13.421660000,0
9,14.092740000,0
9,14.797370000,0
9,15.537240000,0
9,16.314100000,0
9,17.129810000,0
9,17.986300000,0
9,18.885610000,0
9,19.829890000,0
9,20.821390000,0
9,21.862460000,0
9,22.955580000,1
9,24.103360000,0
9,25.308520000,1
9,26.573950000,0
9,27.902640000,0
9,29.297770000,1
9,30.762660000,0
9,32.300790000,0
9,33.915820000,0
9,35.611610000,0
9,37.392190000,0
9,39.261800000,0
9,41.224890000,0
9,43.286130000,0
9,45.450430000,0
9,47.722950000,0
9,50.109100000,0
9,52.614550000,0
9,55.245270000,0
9,58.007530000,0
9,60.907910000,0
9,63.953300000,0
9,67.150960000,0
9,70.508510000,0
9,74.033930000,0
9,77.735620000,0
9,81.622400000,0
9,85.703510000,0
9,89.988690000,0
9,94.488110000,0
9,99.212520000,0
9,104.173100000,0
9,109.381800000,1
9,114.850900000,0
9,120.593400000,1
9,126.623100000,0
9,132.954200000,0
9,139.601900000,1
9,146.582000000,0
9,153.911100000,0
9,161.606600000,0
9,169.687000000,0
9,178.171300000,0
